Simulation Number,Total Cells Percentage,Total Empty Cells Percentage,Total Trees Percentage,Total Trees On Fire Percentage
705,10000,44.230000000000004,33.379999999999995,22.39
706,10000,44.49,34.339999999999996,21.17
707,10000,43.669999999999995,34.71,21.62
708,10000,44.28,33.57,22.15
709,10000,44.24,33.78,21.98
710,10000,44.26,34.489999999999995,21.25
711,10000,43.84,34.38,21.78
712,10000,44.13,33.71,22.16
713,10000,44.64,33.910000000000004,21.45
714,10000,43.769999999999996,34.64,21.59
715,10000,43.78,34.02,22.2
716,10000,43.81,34.01,22.18
717,10000,43.95,34.22,21.83
718,10000,43.919999999999995,34.58,21.5
719,10000,43.269999999999996,35.120000000000005,21.61
720,10000,42.83,35.089999999999996,22.08
721,10000,43.19,33.93,22.88
722,10000,44.86,33.129999999999995,22.009999999999998
723,10000,44.79,33.879999999999995,21.33
724,10000,43.53,35.36,21.11
725,10000,42.88,35.21,21.91
726,10000,42.86,34.62,22.52
727,10000,43.36,34.339999999999996,22.3
728,10000,43.830000000000005,34.02,22.15
729,10000,44.34,34.18,21.48
730,10000,43.33,35.410000000000004,21.26
731,10000,42.480000000000004,35.38,22.14
732,10000,43.25,34.089999999999996,22.66
733,10000,44.17,33.71,22.12
734,10000,44.37,34.07,21.560000000000002
735,10000,44.16,34.17,21.67
736,10000,43.63,34.57,21.8
737,10000,43.97,34.25,21.78
738,10000,43.56,34.71,21.73
739,10000,43.57,34.42,22.009999999999998
740,10000,43.81,33.89,22.3
741,10000,43.99,34.29,21.72
742,10000,44.11,34.36,21.529999999999998
743,10000,43.46,34.760000000000005,21.78
744,10000,43.21,34.53,22.259999999999998
745,10000,43.66,34.22,22.12
746,10000,43.66,34.08,22.259999999999998
747,10000,44.61,33.550000000000004,21.84
748,10000,44.379999999999995,34.18,21.44
749,10000,43.04,35.449999999999996,21.51
750,10000,43.49,34.28,22.23
751,10000,44.3,33.650000000000006,22.05
752,10000,43.730000000000004,34.81,21.46
753,10000,42.95,34.99,22.06
754,10000,43.76,33.2,23.04
755,10000,44.72,33.26,22.02
756,10000,44.2,34.47,21.33
757,10000,43.91,34.22,21.87
758,10000,43.79,34.410000000000004,21.8
759,10000,43.8,33.94,22.259999999999998
760,10000,44.49,34.27,21.240000000000002
761,10000,43.47,34.949999999999996,21.58
762,10000,43.47,34.73,21.8
763,10000,43.43,34.73,21.84
764,10000,42.71,35.19,22.1
765,10000,43.76,33.72,22.52
766,10000,44.21,34.27,21.52
767,10000,43.55,34.99,21.46
768,10000,43.04,34.589999999999996,22.37
769,10000,44.11,33.6,22.29
770,10000,44.519999999999996,33.739999999999995,21.740000000000002
771,10000,43.8,34.489999999999995,21.709999999999997
772,10000,43.82,34.43,21.75
773,10000,43.86,34.14,22.0
774,10000,43.88,34.4,21.72
775,10000,44.230000000000004,33.95,21.82
776,10000,44.0,34.86,21.14
777,10000,42.85,35.35,21.8
778,10000,43.44,34.44,22.12
779,10000,43.71,34.260000000000005,22.03
780,10000,44.16,34.11,21.73
781,10000,44.41,34.13,21.46
782,10000,43.51,35.15,21.34
783,10000,42.95,34.82,22.23
784,10000,43.919999999999995,33.61,22.470000000000002
785,10000,44.51,33.76,21.73
786,10000,43.87,34.97,21.16
787,10000,42.75,35.55,21.7
788,10000,42.58,34.82,22.6
789,10000,43.91,33.910000000000004,22.18
790,10000,43.919999999999995,34.849999999999994,21.23
791,10000,43.35,34.79,21.86
792,10000,43.71,34.23,22.06
793,10000,43.62,34.17,22.21
794,10000,44.36,33.98,21.66
795,10000,43.769999999999996,34.73,21.5
796,10000,43.05,34.83,22.12
797,10000,43.669999999999995,33.72,22.61
798,10000,43.9,34.37,21.73
799,10000,43.33,35.28,21.39
800,10000,42.74,35.23,22.03
801,10000,44.04,33.4,22.56
802,10000,44.48,33.81,21.709999999999997
803,10000,43.86,34.660000000000004,21.48
804,10000,43.85,34.02,22.13
805,10000,44.16,33.77,22.07
806,10000,44.190000000000005,34.55,21.26
807,10000,43.480000000000004,35.08,21.44
808,10000,43.419999999999995,34.37,22.21
809,10000,44.17,33.77,22.06
810,10000,44.01,34.42,21.57
811,10000,43.8,34.089999999999996,22.11
812,10000,44.25,33.800000000000004,21.95
813,10000,43.94,34.19,21.87
814,10000,43.24,35.23,21.529999999999998
815,10000,43.03,34.48,22.49
816,10000,43.4,33.93,22.67
817,10000,45.11,33.33,21.560000000000002
818,10000,44.37,34.27,21.36
819,10000,43.1,35.65,21.25
820,10000,42.970000000000006,34.82,22.21
821,10000,43.59,34.160000000000004,22.25
822,10000,43.56,34.47,21.97
823,10000,43.580000000000005,34.43,21.990000000000002
824,10000,43.669999999999995,34.27,22.06
825,10000,44.32,33.83,21.85
826,10000,43.55,35.08,21.37
827,10000,43.63,34.71,21.66
828,10000,43.61,33.910000000000004,22.48
829,10000,44.07,34.28,21.65
830,10000,44.05,33.93,22.02
831,10000,44.39,33.86,21.75
832,10000,43.62,35.14,21.240000000000002
833,10000,43.309999999999995,34.48,22.21
834,10000,43.69,33.85,22.46
835,10000,44.26,33.68,22.06
836,10000,43.95,34.42,21.63
837,10000,43.68,34.36,21.959999999999997
838,10000,44.0,34.06,21.94
839,10000,43.37,35.089999999999996,21.54
840,10000,43.25,34.83,21.92
841,10000,43.65,33.73,22.62
842,10000,44.879999999999995,33.550000000000004,21.57
843,10000,43.97,34.75,21.279999999999998
844,10000,43.55,34.67,21.78
845,10000,43.51,34.38,22.11
846,10000,43.64,34.21,22.15
847,10000,44.28,33.62,22.1
848,10000,44.080000000000005,34.57,21.349999999999998
849,10000,43.63,34.38,21.990000000000002
850,10000,43.15,34.82,22.03
851,10000,43.6,34.13,22.27
852,10000,44.11,33.95,21.94
853,10000,43.88,34.47,21.65
854,10000,44.09,34.07,21.84
855,10000,44.07,33.89,22.040000000000003
856,10000,44.190000000000005,34.39,21.42
857,10000,43.29,34.86,21.85
858,10000,43.669999999999995,34.23,22.1
859,10000,43.45,34.81,21.740000000000002
860,10000,43.8,34.089999999999996,22.11
861,10000,43.57,34.660000000000004,21.77
862,10000,44.11,33.6,22.29
863,10000,44.73,33.19,22.08
864,10000,44.48,34.42,21.099999999999998
865,10000,42.94,35.19,21.87
866,10000,43.5,34.27,22.23
867,10000,44.04,33.67,22.29
868,10000,44.31,34.33,21.36
869,10000,43.49,34.660000000000004,21.85
870,10000,44.1,33.86,22.040000000000003
871,10000,43.89,34.04,22.07
872,10000,44.03,34.68,21.29
873,10000,43.41,34.949999999999996,21.64
874,10000,43.1,34.77,22.13
875,10000,43.36,34.68,21.959999999999997
876,10000,44.06,33.67,22.27
877,10000,44.46,34.239999999999995,21.3
878,10000,43.309999999999995,34.910000000000004,21.78
879,10000,43.04,35.28,21.68
880,10000,43.230000000000004,34.27,22.5
881,10000,44.26,33.5,22.24
882,10000,44.48,33.93,21.59
883,10000,44.230000000000004,34.28,21.490000000000002
884,10000,43.919999999999995,34.65,21.43
885,10000,42.88,34.72,22.400000000000002
886,10000,43.22,34.56,22.220000000000002
887,10000,43.75,34.17,22.08
888,10000,43.84,33.989999999999995,22.17
889,10000,44.21,34.56,21.23
890,10000,42.309999999999995,35.39,22.3
891,10000,43.15,33.87,22.98
892,10000,45.08,32.29,22.63
893,10000,45.97,32.9,21.13
894,10000,44.39,34.89,20.72
895,10000,42.46,35.57,21.97
896,10000,43.169999999999995,33.79,23.04
897,10000,43.74,34.410000000000004,21.85
898,10000,43.99,33.910000000000004,22.1
899,10000,43.46,34.44,22.1
900,10000,43.75,34.050000000000004,22.2
901,10000,44.269999999999996,33.910000000000004,21.82
902,10000,43.76,34.94,21.3
903,10000,42.83,35.25,21.92
904,10000,43.15,34.39,22.46
905,10000,44.34,32.99,22.67
906,10000,45.5,32.79,21.709999999999997
907,10000,44.39,34.77,20.84
908,10000,42.95,35.46,21.59
909,10000,42.88,34.870000000000005,22.25
910,10000,44.190000000000005,33.01,22.8
911,10000,45.23,33.39,21.38
912,10000,44.46,34.29,21.25
913,10000,43.14,35.28,21.58
914,10000,43.1,34.25,22.650000000000002
915,10000,44.68,32.64,22.68
916,10000,44.81,34.27,20.919999999999998
917,10000,43.69,34.57,21.740000000000002
918,10000,43.71,34.23,22.06
919,10000,43.730000000000004,34.5,21.77
920,10000,43.39,34.67,21.94
921,10000,43.8,34.150000000000006,22.05
922,10000,43.21,34.48,22.31
923,10000,44.440000000000005,33.489999999999995,22.07
924,10000,44.51,33.97,21.52
925,10000,44.17,34.64,21.19
926,10000,43.51,34.44,22.05
927,10000,43.66,34.13,22.21
928,10000,43.86,34.18,21.959999999999997
929,10000,43.919999999999995,34.57,21.51
930,10000,43.519999999999996,34.17,22.31
931,10000,43.81,34.36,21.83
932,10000,43.88,34.39,21.73
933,10000,43.63,34.22,22.15
934,10000,43.45,35.07,21.48
935,10000,43.6,34.67,21.73
936,10000,43.53,34.46,22.009999999999998
937,10000,43.89,33.89,22.220000000000002
938,10000,44.269999999999996,34.18,21.55
939,10000,42.970000000000006,35.099999999999994,21.93
940,10000,43.88,33.239999999999995,22.88
941,10000,45.129999999999995,33.21,21.66
942,10000,44.269999999999996,34.63,21.099999999999998
943,10000,43.7,35.32,20.979999999999997
944,10000,42.6,35.39,22.009999999999998
945,10000,42.93,34.78,22.29
946,10000,43.84,33.83,22.33
947,10000,43.53,34.68,21.790000000000003
948,10000,43.18,35.0,21.82
949,10000,43.120000000000005,34.47,22.41
950,10000,43.89,33.97,22.14
951,10000,43.87,34.699999999999996,21.43
952,10000,44.07,33.87,22.06
953,10000,44.03,34.07,21.9
954,10000,44.34,33.85,21.81
955,10000,43.97,34.35,21.68
956,10000,44.17,34.46,21.37
957,10000,43.86,34.31,21.83
958,10000,43.99,34.19,21.82
959,10000,43.94,34.47,21.59
960,10000,43.519999999999996,34.83,21.65
961,10000,43.56,34.239999999999995,22.2
962,10000,44.12,34.07,21.81
963,10000,43.669999999999995,34.849999999999994,21.48
964,10000,43.33,33.98,22.689999999999998
965,10000,43.76,34.1,22.14
966,10000,43.769999999999996,34.42,21.81
967,10000,43.32,34.160000000000004,22.52
968,10000,43.830000000000005,34.25,21.92
969,10000,43.730000000000004,34.39,21.88
970,10000,43.96,34.29,21.75
971,10000,43.53,34.5,21.97
972,10000,43.980000000000004,34.1,21.92
973,10000,44.5,33.61,21.89
974,10000,43.55,35.04,21.41
975,10000,43.76,34.74,21.5
976,10000,43.49,34.52,21.990000000000002
977,10000,43.39,34.02,22.59
978,10000,44.269999999999996,33.86,21.87
979,10000,44.34,33.989999999999995,21.67
980,10000,43.95,34.57,21.48
981,10000,43.25,35.0,21.75
982,10000,43.519999999999996,34.55,21.93
983,10000,43.79,34.35,21.86
984,10000,43.71,34.28,22.009999999999998
985,10000,43.75,34.699999999999996,21.55
986,10000,43.28,34.56,22.16
987,10000,43.980000000000004,33.52,22.5
988,10000,44.81,33.839999999999996,21.349999999999998
989,10000,44.01,35.15,20.84
990,10000,42.76,35.47,21.77
991,10000,43.07,34.27,22.66
992,10000,43.730000000000004,34.04,22.23
993,10000,44.46,33.96,21.58
994,10000,43.580000000000005,35.3,21.12
995,10000,42.67,35.099999999999994,22.23
996,10000,43.76,33.53,22.71
997,10000,44.65,33.64,21.709999999999997
998,10000,44.18,34.27,21.55
999,10000,43.13,35.07,21.8
