Simulation Number,Total Cells Percentage,Total Empty Cells Percentage,Total Trees Percentage,Total Trees On Fire Percentage
72,2500,38.84,36.0,25.16
73,2500,37.92,35.68,26.400000000000002
74,2500,39.48,35.199999999999996,25.319999999999997
75,2500,38.64,36.4,24.959999999999997
76,2500,37.44,36.76,25.8
77,2500,37.6,35.480000000000004,26.919999999999998
78,2500,40.04,34.4,25.56
79,2500,40.32,35.72,23.96
80,2500,38.080000000000005,37.36,24.560000000000002
81,2500,36.64,36.8,26.56
82,2500,37.72,34.64,27.639999999999997
83,2500,39.64,33.839999999999996,26.52
84,2500,38.24,37.36,24.4
85,2500,37.76,35.92,26.32
86,2500,38.519999999999996,35.120000000000005,26.36
87,2500,40.12,33.92,25.96
88,2500,40.8,34.56,24.64
89,2500,39.56,36.52,23.919999999999998
90,2500,37.28,37.12,25.6
91,2500,37.68,34.56,27.76
92,2500,40.760000000000005,33.4,25.840000000000003
93,2500,39.6,36.28,24.12
94,2500,37.76,37.480000000000004,24.759999999999998
95,2500,38.24,35.0,26.76
96,2500,40.2,34.28,25.52
97,2500,39.879999999999995,35.36,24.759999999999998
98,2500,37.4,37.6,25.0
99,2500,38.16,34.839999999999996,27.0
100,2500,40.32,34.2,25.480000000000004
101,2500,40.0,34.8,25.2
102,2500,40.28,34.599999999999994,25.119999999999997
103,2500,39.24,36.559999999999995,24.2
104,2500,38.12,37.84,24.04
105,2500,37.72,36.24,26.040000000000003
106,2500,37.6,36.0,26.400000000000002
107,2500,38.72,34.28,27.0
108,2500,41.56,32.48,25.96
109,2500,40.52,35.92,23.56
110,2500,36.32,39.08,24.6
111,2500,36.199999999999996,36.720000000000006,27.08
112,2500,38.080000000000005,35.199999999999996,26.72
113,2500,37.44,37.16,25.4
114,2500,38.12,34.36,27.52
115,2500,39.64,34.72,25.64
116,2500,39.28,35.52,25.2
117,2500,39.08,36.120000000000005,24.8
118,2500,38.24,36.08,25.679999999999996
119,2500,36.84,37.519999999999996,25.64
120,2500,37.36,36.199999999999996,26.44
121,2500,38.800000000000004,35.04,26.16
122,2500,38.32,37.08,24.6
123,2500,37.88,36.199999999999996,25.919999999999998
124,2500,39.2,34.48,26.32
125,2500,39.36,35.08,25.56
126,2500,38.12,37.88,24.0
127,2500,36.32,37.92,25.759999999999998
128,2500,38.2,34.44,27.36
129,2500,39.72,35.32,24.959999999999997
130,2500,38.96,36.96,24.08
131,2500,38.04,36.08,25.88
132,2500,37.92,35.68,26.400000000000002
133,2500,39.68,34.52,25.8
134,2500,39.4,35.64,24.959999999999997
135,2500,39.160000000000004,36.4,24.44
136,2500,37.6,37.32,25.080000000000002
137,2500,36.919999999999995,36.16,26.919999999999998
138,2500,39.839999999999996,34.32,25.840000000000003
139,2500,40.44,33.6,25.96
140,2500,40.92,35.32,23.76
141,2500,37.68,37.2,25.119999999999997
142,2500,39.2,34.12,26.68
143,2500,39.96,35.44,24.6
144,2500,39.36,35.0,25.64
145,2500,38.279999999999994,36.64,25.080000000000002
146,2500,37.6,36.16,26.240000000000002
147,2500,39.4,33.4,27.200000000000003
148,2500,39.2,35.44,25.36
149,2500,38.6,36.04,25.36
150,2500,39.08,35.160000000000004,25.759999999999998
151,2500,38.800000000000004,35.68,25.52
152,2500,38.519999999999996,36.480000000000004,25.0
153,2500,38.64,34.92,26.44
154,2500,39.519999999999996,34.48,26.0
155,2500,39.2,35.0,25.8
156,2500,38.32,36.76,24.92
157,2500,38.879999999999995,34.599999999999994,26.52
158,2500,39.72,34.839999999999996,25.44
159,2500,39.12,36.8,24.08
160,2500,37.12,37.519999999999996,25.36
161,2500,38.879999999999995,34.88,26.240000000000002
162,2500,38.48,35.04,26.479999999999997
163,2500,39.24,34.96,25.8
164,2500,39.160000000000004,36.04,24.8
165,2500,37.24,37.84,24.92
166,2500,37.519999999999996,34.32,28.16
167,2500,39.64,34.08,26.279999999999998
168,2500,38.68,36.44,24.88
169,2500,37.28,36.96,25.759999999999998
170,2500,38.48,34.56,26.96
171,2500,37.24,36.44,26.32
172,2500,37.92,35.0,27.08
173,2500,38.48,35.96,25.56
174,2500,38.64,34.839999999999996,26.52
175,2500,39.64,35.24,25.119999999999997
176,2500,39.08,35.199999999999996,25.72
177,2500,39.0,35.32,25.679999999999996
178,2500,38.4,35.6,26.0
179,2500,37.8,35.6,26.6
180,2500,39.879999999999995,34.64,25.480000000000004
181,2500,38.4,36.559999999999995,25.040000000000003
182,2500,37.6,35.68,26.72
183,2500,39.12,35.199999999999996,25.679999999999996
184,2500,38.56,36.0,25.44
185,2500,39.6,34.239999999999995,26.16
186,2500,39.48,36.28,24.240000000000002
187,2500,38.36,37.28,24.36
188,2500,38.0,35.88,26.119999999999997
189,2500,38.4,35.480000000000004,26.119999999999997
190,2500,38.4,35.160000000000004,26.44
191,2500,38.56,36.76,24.68
192,2500,39.0,34.64,26.36
193,2500,39.519999999999996,34.68,25.8
194,2500,40.239999999999995,34.72,25.040000000000003
195,2500,39.800000000000004,35.24,24.959999999999997
196,2500,38.6,35.72,25.679999999999996
197,2500,37.12,37.84,25.040000000000003
198,2500,38.879999999999995,34.4,26.72
199,2500,39.36,35.28,25.36
200,2500,40.08,34.68,25.240000000000002
201,2500,37.4,38.48,24.12
202,2500,36.08,36.16,27.76
203,2500,40.08,32.76,27.16
204,2500,40.760000000000005,34.68,24.560000000000002
205,2500,39.24,36.6,24.16
206,2500,38.64,35.6,25.759999999999998
207,2500,39.72,34.36,25.919999999999998
208,2500,39.96,35.72,24.32
209,2500,39.04,36.559999999999995,24.4
210,2500,38.72,35.52,25.759999999999998
211,2500,39.04,34.8,26.16
212,2500,40.0,35.6,24.4
213,2500,37.72,36.64,25.64
214,2500,38.48,35.0,26.52
215,2500,38.800000000000004,35.68,25.52
216,2500,39.519999999999996,34.96,25.52
217,2500,39.08,36.08,24.84
218,2500,38.0,37.68,24.32
219,2500,37.2,36.36,26.44
220,2500,37.88,35.76,26.36
221,2500,38.48,35.4,26.119999999999997
222,2500,38.4,36.559999999999995,25.040000000000003
223,2500,38.32,35.64,26.040000000000003
224,2500,39.12,35.04,25.840000000000003
225,2500,38.96,36.36,24.68
226,2500,38.879999999999995,35.28,25.840000000000003
227,2500,38.2,36.64,25.16
228,2500,36.88,37.76,25.36
229,2500,38.519999999999996,34.839999999999996,26.640000000000004
230,2500,38.279999999999994,36.44,25.28
231,2500,36.919999999999995,37.24,25.840000000000003
232,2500,38.16,34.08,27.76
233,2500,39.28,35.68,25.040000000000003
234,2500,39.879999999999995,34.64,25.480000000000004
235,2500,39.24,36.120000000000005,24.64
236,2500,37.84,36.480000000000004,25.679999999999996
237,2500,38.68,35.160000000000004,26.16
238,2500,39.2,35.96,24.84
239,2500,39.48,34.32,26.200000000000003
240,2500,39.96,35.160000000000004,24.88
241,2500,39.04,35.120000000000005,25.840000000000003
242,2500,37.96,36.88,25.16
243,2500,38.32,34.839999999999996,26.840000000000003
244,2500,38.879999999999995,36.68,24.44
245,2500,38.519999999999996,34.96,26.52
246,2500,40.12,33.92,25.96
247,2500,38.519999999999996,37.4,24.08
248,2500,37.480000000000004,36.36,26.16
249,2500,37.88,35.68,26.44
250,2500,39.2,34.839999999999996,25.96
251,2500,39.28,35.72,25.0
252,2500,39.72,34.12,26.16
253,2500,39.839999999999996,35.160000000000004,25.0
254,2500,37.36,37.96,24.68
255,2500,36.76,36.24,27.0
256,2500,37.44,35.52,27.04
257,2500,39.12,34.56,26.32
258,2500,38.72,35.839999999999996,25.44
259,2500,38.72,35.76,25.52
260,2500,38.12,35.8,26.08
261,2500,39.4,34.32,26.279999999999998
262,2500,38.0,35.96,26.040000000000003
263,2500,37.76,36.720000000000006,25.52
264,2500,37.56,35.56,26.88
265,2500,38.2,35.839999999999996,25.96
266,2500,37.519999999999996,36.76,25.72
267,2500,38.879999999999995,33.879999999999995,27.24
268,2500,39.08,35.839999999999996,25.080000000000002
269,2500,38.68,36.64,24.68
270,2500,37.519999999999996,36.68,25.8
271,2500,37.64,36.52,25.840000000000003
272,2500,38.32,35.24,26.44
273,2500,38.04,36.199999999999996,25.759999999999998
274,2500,37.2,36.8,26.0
275,2500,38.48,34.44,27.08
276,2500,39.12,35.68,25.2
277,2500,37.72,37.08,25.2
278,2500,36.8,37.6,25.6
279,2500,37.6,34.52,27.88
280,2500,40.56,33.12,26.32
281,2500,41.08,34.48,24.44
282,2500,38.0,37.12,24.88
283,2500,37.88,35.64,26.479999999999997
284,2500,36.919999999999995,37.04,26.040000000000003
285,2500,38.56,35.04,26.400000000000002
286,2500,39.24,35.08,25.679999999999996
287,2500,38.68,35.68,25.64
288,2500,38.080000000000005,35.92,26.0
289,2500,38.879999999999995,35.08,26.040000000000003
290,2500,38.96,35.68,25.36
291,2500,38.519999999999996,37.0,24.48
292,2500,38.96,34.92,26.119999999999997
293,2500,38.279999999999994,36.199999999999996,25.52
294,2500,38.279999999999994,35.199999999999996,26.52
295,2500,39.4,35.32,25.28
296,2500,38.440000000000005,35.88,25.679999999999996
297,2500,39.160000000000004,33.96,26.88
298,2500,39.32,34.12,26.56
299,2500,40.04,34.52,25.44
300,2500,40.04,35.04,24.92
301,2500,38.04,36.64,25.319999999999997
302,2500,38.4,36.120000000000005,25.480000000000004
303,2500,36.68,37.2,26.119999999999997
304,2500,37.12,36.4,26.479999999999997
305,2500,38.879999999999995,34.239999999999995,26.88
306,2500,39.56,34.68,25.759999999999998
307,2500,38.96,34.92,26.119999999999997
308,2500,40.04,33.800000000000004,26.16
309,2500,39.92,35.68,24.4
310,2500,37.0,37.92,25.080000000000002
311,2500,37.32,36.28,26.400000000000002
312,2500,37.480000000000004,36.559999999999995,25.96
313,2500,36.720000000000006,37.2,26.08
314,2500,38.16,34.96,26.88
315,2500,40.28,33.96,25.759999999999998
316,2500,39.839999999999996,35.36,24.8
317,2500,38.519999999999996,35.72,25.759999999999998
318,2500,37.08,37.04,25.88
319,2500,38.080000000000005,35.0,26.919999999999998
320,2500,37.6,36.559999999999995,25.840000000000003
321,2500,38.279999999999994,34.96,26.76
322,2500,39.04,35.24,25.72
323,2500,38.04,36.4,25.56
324,2500,38.440000000000005,36.480000000000004,25.080000000000002
325,2500,37.8,36.480000000000004,25.72
326,2500,38.879999999999995,34.44,26.68
327,2500,39.4,35.76,24.84
328,2500,38.04,35.92,26.040000000000003
329,2500,38.92,35.120000000000005,25.96
330,2500,37.88,36.0,26.119999999999997
331,2500,39.2,34.760000000000005,26.040000000000003
332,2500,38.879999999999995,36.16,24.959999999999997
333,2500,37.36,37.68,24.959999999999997
334,2500,36.4,37.04,26.56
335,2500,38.24,34.56,27.200000000000003
336,2500,40.839999999999996,34.36,24.8
337,2500,38.64,37.12,24.240000000000002
338,2500,38.84,35.76,25.4
339,2500,39.2,35.8,25.0
340,2500,37.2,36.64,26.16
341,2500,37.84,35.480000000000004,26.68
342,2500,38.0,35.76,26.240000000000002
343,2500,38.48,35.04,26.479999999999997
344,2500,40.04,34.64,25.319999999999997
345,2500,40.44,33.2,26.36
346,2500,39.0,35.92,25.080000000000002
347,2500,37.44,36.96,25.6
348,2500,38.879999999999995,34.44,26.68
349,2500,39.36,35.96,24.68
350,2500,37.12,38.0,24.88
351,2500,36.8,36.6,26.6
352,2500,37.72,35.6,26.68
353,2500,39.4,34.32,26.279999999999998
354,2500,39.44,36.28,24.279999999999998
355,2500,38.48,36.199999999999996,25.319999999999997
356,2500,37.84,35.92,26.240000000000002
357,2500,39.6,34.28,26.119999999999997
358,2500,38.64,36.68,24.68
359,2500,39.32,35.120000000000005,25.56
360,2500,39.12,35.52,25.36
361,2500,37.88,36.68,25.44
362,2500,36.96,36.919999999999995,26.119999999999997
363,2500,38.24,34.04,27.72
364,2500,39.68,34.68,25.64
365,2500,39.48,35.32,25.2
366,2500,38.64,36.4,24.959999999999997
367,2500,37.2,36.6,26.200000000000003
368,2500,38.879999999999995,34.2,26.919999999999998
369,2500,40.56,34.239999999999995,25.2
370,2500,39.4,36.08,24.52
371,2500,39.48,35.32,25.2
372,2500,37.72,36.64,25.64
373,2500,37.56,36.32,26.119999999999997
374,2500,39.56,34.28,26.16
375,2500,38.64,36.120000000000005,25.240000000000002
376,2500,38.36,36.199999999999996,25.44
377,2500,39.32,35.120000000000005,25.56
378,2500,39.160000000000004,35.64,25.2
379,2500,38.76,36.04,25.2
380,2500,37.32,36.480000000000004,26.200000000000003
381,2500,38.64,34.36,27.0
382,2500,39.04,35.08,25.88
383,2500,37.72,36.52,25.759999999999998
384,2500,40.32,33.2,26.479999999999997
385,2500,40.760000000000005,34.760000000000005,24.48
386,2500,37.92,37.4,24.68
387,2500,37.4,35.72,26.88
388,2500,39.6,34.599999999999994,25.8
389,2500,38.72,36.08,25.2
390,2500,38.04,35.56,26.400000000000002
391,2500,38.0,36.24,25.759999999999998
392,2500,38.36,35.68,25.96
393,2500,38.6,35.199999999999996,26.200000000000003
394,2500,39.6,35.08,25.319999999999997
395,2500,38.080000000000005,36.6,25.319999999999997
396,2500,38.4,35.56,26.040000000000003
397,2500,39.64,34.239999999999995,26.119999999999997
398,2500,39.839999999999996,35.04,25.119999999999997
399,2500,38.72,37.0,24.279999999999998
400,2500,37.04,36.76,26.200000000000003
401,2500,37.76,34.839999999999996,27.400000000000002
402,2500,39.4,34.760000000000005,25.840000000000003
403,2500,38.279999999999994,36.44,25.28
404,2500,37.519999999999996,35.24,27.24
405,2500,39.32,33.839999999999996,26.840000000000003
406,2500,40.2,34.8,25.0
407,2500,37.2,38.04,24.759999999999998
408,2500,37.08,36.24,26.68
409,2500,38.36,34.56,27.08
410,2500,38.32,36.24,25.44
411,2500,38.92,34.44,26.640000000000004
412,2500,40.36,34.12,25.52
413,2500,39.76,35.56,24.68
414,2500,39.44,35.36,25.2
415,2500,38.16,36.8,25.040000000000003
416,2500,36.88,36.68,26.44
417,2500,38.76,34.839999999999996,26.400000000000002
418,2500,39.12,35.76,25.119999999999997
419,2500,39.64,34.4,25.96
420,2500,40.12,34.52,25.36
421,2500,39.0,36.88,24.12
422,2500,37.76,36.28,25.96
423,2500,37.36,35.160000000000004,27.48
424,2500,37.04,35.88,27.08
425,2500,38.24,34.92,26.840000000000003
426,2500,39.839999999999996,34.68,25.480000000000004
427,2500,37.8,36.84,25.36
428,2500,37.2,35.88,26.919999999999998
429,2500,38.519999999999996,34.04,27.439999999999998
430,2500,41.0,33.32,25.679999999999996
431,2500,40.64,35.32,24.04
432,2500,38.72,36.6,24.68
433,2500,39.48,35.4,25.119999999999997
434,2500,39.56,35.120000000000005,25.319999999999997
435,2500,39.32,35.76,24.92
436,2500,39.08,35.44,25.480000000000004
437,2500,38.48,35.52,26.0
438,2500,38.72,35.28,26.0
439,2500,39.48,35.08,25.44
440,2500,39.2,35.68,25.119999999999997
441,2500,38.2,36.8,25.0
442,2500,37.519999999999996,36.199999999999996,26.279999999999998
443,2500,37.92,34.92,27.16
444,2500,40.44,33.36,26.200000000000003
445,2500,40.56,35.76,23.68
446,2500,39.6,35.160000000000004,25.240000000000002
447,2500,38.56,36.44,25.0
448,2500,38.48,35.839999999999996,25.679999999999996
449,2500,39.12,35.28,25.6
450,2500,37.88,37.519999999999996,24.6
451,2500,37.4,35.6,27.0
452,2500,37.32,35.0,27.68
453,2500,40.56,33.28,26.16
454,2500,40.36,34.92,24.72
455,2500,38.36,36.52,25.119999999999997
456,2500,38.36,34.92,26.72
457,2500,38.32,36.64,25.040000000000003
458,2500,37.519999999999996,36.24,26.240000000000002
459,2500,37.24,36.08,26.68
460,2500,37.2,36.199999999999996,26.6
461,2500,39.04,33.800000000000004,27.16
462,2500,39.32,35.56,25.119999999999997
463,2500,37.519999999999996,36.84,25.64
464,2500,38.72,36.68,24.6
465,2500,37.88,35.64,26.479999999999997
466,2500,39.08,35.52,25.4
467,2500,39.92,34.36,25.72
468,2500,39.4,34.92,25.679999999999996
469,2500,39.96,34.52,25.52
470,2500,38.92,36.6,24.48
471,2500,37.92,36.24,25.840000000000003
472,2500,36.96,36.44,26.6
473,2500,39.2,33.6,27.200000000000003
474,2500,41.52,33.72,24.759999999999998
475,2500,39.56,36.76,23.68
476,2500,36.04,39.08,24.88
477,2500,36.32,36.8,26.88
478,2500,38.16,35.120000000000005,26.72
479,2500,39.4,35.04,25.56
480,2500,38.68,35.64,25.679999999999996
481,2500,39.28,35.76,24.959999999999997
482,2500,37.0,37.28,25.72
483,2500,37.88,35.480000000000004,26.640000000000004
484,2500,38.48,34.88,26.640000000000004
485,2500,39.2,34.92,25.88
486,2500,38.6,36.08,25.319999999999997
487,2500,38.6,36.199999999999996,25.2
488,2500,38.32,35.160000000000004,26.52
489,2500,38.32,35.839999999999996,25.840000000000003
490,2500,39.0,35.0,26.0
491,2500,39.36,35.839999999999996,24.8
492,2500,39.6,34.0,26.400000000000002
493,2500,40.400000000000006,34.48,25.119999999999997
494,2500,38.96,36.8,24.240000000000002
495,2500,38.24,36.0,25.759999999999998
496,2500,39.28,34.64,26.08
497,2500,39.28,37.16,23.56
498,2500,36.64,37.4,25.96
499,2500,37.36,36.04,26.6
500,2500,39.519999999999996,34.160000000000004,26.32
501,2500,39.36,34.839999999999996,25.8
502,2500,39.4,35.24,25.36
503,2500,37.519999999999996,36.559999999999995,25.919999999999998
504,2500,39.0,34.28,26.72
505,2500,39.32,35.160000000000004,25.52
506,2500,37.96,37.72,24.32
507,2500,36.919999999999995,36.36,26.72
508,2500,37.56,36.76,25.679999999999996
509,2500,38.2,35.64,26.16
510,2500,38.56,34.48,26.96
511,2500,39.4,35.32,25.28
512,2500,38.519999999999996,35.92,25.56
513,2500,38.800000000000004,34.92,26.279999999999998
514,2500,38.12,36.6,25.28
515,2500,36.8,36.559999999999995,26.640000000000004
516,2500,38.4,34.44,27.16
517,2500,39.4,34.96,25.64
518,2500,38.32,36.28,25.4
519,2500,38.04,36.08,25.88
520,2500,38.2,36.120000000000005,25.679999999999996
521,2500,39.28,34.839999999999996,25.88
522,2500,39.800000000000004,35.04,25.16
523,2500,38.64,36.199999999999996,25.16
524,2500,38.48,36.04,25.480000000000004
525,2500,38.32,37.08,24.6
526,2500,37.64,36.08,26.279999999999998
527,2500,38.72,35.44,25.840000000000003
528,2500,38.96,35.08,25.96
529,2500,39.72,34.760000000000005,25.52
530,2500,39.96,35.480000000000004,24.560000000000002
531,2500,38.68,36.559999999999995,24.759999999999998
532,2500,37.88,36.16,25.96
533,2500,37.92,35.4,26.68
534,2500,38.080000000000005,34.56,27.36
535,2500,39.64,33.879999999999995,26.479999999999997
536,2500,39.92,34.56,25.52
537,2500,39.4,36.44,24.16
538,2500,37.68,36.480000000000004,25.840000000000003
539,2500,39.2,34.12,26.68
540,2500,38.76,36.32,24.92
541,2500,38.56,36.6,24.84
542,2500,37.12,36.84,26.040000000000003
543,2500,37.64,35.839999999999996,26.52
544,2500,39.28,34.28,26.44
545,2500,40.160000000000004,34.92,24.92
546,2500,39.08,36.32,24.6
547,2500,37.12,36.96,25.919999999999998
548,2500,38.080000000000005,34.92,27.0
549,2500,39.4,34.96,25.64
550,2500,37.56,36.76,25.679999999999996
551,2500,37.68,36.120000000000005,26.200000000000003
552,2500,39.24,34.4,26.36
553,2500,38.96,35.64,25.4
554,2500,38.36,36.199999999999996,25.44
555,2500,36.32,37.2,26.479999999999997
556,2500,37.64,36.24,26.119999999999997
557,2500,39.12,34.2,26.68
558,2500,39.160000000000004,36.120000000000005,24.72
559,2500,38.36,35.52,26.119999999999997
560,2500,37.519999999999996,36.16,26.32
561,2500,38.24,34.92,26.840000000000003
562,2500,39.56,34.599999999999994,25.840000000000003
563,2500,38.64,35.88,25.480000000000004
564,2500,37.56,35.44,27.0
565,2500,39.64,34.48,25.88
566,2500,38.84,36.0,25.16
567,2500,38.24,36.16,25.6
568,2500,38.279999999999994,36.480000000000004,25.240000000000002
569,2500,38.16,36.44,25.4
570,2500,38.4,35.36,26.240000000000002
571,2500,39.92,34.72,25.36
572,2500,39.519999999999996,35.44,25.040000000000003
573,2500,37.2,37.4,25.4
574,2500,36.44,36.559999999999995,27.0
575,2500,38.879999999999995,33.879999999999995,27.24
576,2500,39.32,36.52,24.16
577,2500,37.480000000000004,36.08,26.44
578,2500,38.279999999999994,35.0,26.72
579,2500,39.64,34.839999999999996,25.52
580,2500,38.84,36.199999999999996,24.959999999999997
581,2500,38.24,35.120000000000005,26.640000000000004
582,2500,39.76,33.64,26.6
583,2500,39.32,36.64,24.04
584,2500,37.8,36.64,25.56
585,2500,37.4,37.72,24.88
586,2500,37.88,35.08,27.04
587,2500,39.32,34.96,25.72
588,2500,39.519999999999996,35.28,25.2
589,2500,38.080000000000005,36.96,24.959999999999997
590,2500,38.48,35.72,25.8
591,2500,39.2,34.88,25.919999999999998
592,2500,39.04,35.28,25.679999999999996
593,2500,37.480000000000004,37.16,25.36
594,2500,38.2,34.64,27.16
595,2500,40.36,34.36,25.28
596,2500,39.12,36.68,24.2
597,2500,38.04,35.72,26.240000000000002
598,2500,38.48,35.0,26.52
599,2500,39.08,34.8,26.119999999999997
600,2500,39.28,36.8,23.919999999999998
601,2500,37.68,36.84,25.480000000000004
602,2500,38.279999999999994,34.92,26.8
603,2500,40.2,33.36,26.44
604,2500,40.72,35.64,23.64
605,2500,38.080000000000005,37.32,24.6
606,2500,35.96,37.6,26.44
607,2500,39.28,33.2,27.52
608,2500,39.879999999999995,34.760000000000005,25.36
609,2500,37.84,37.12,25.040000000000003
610,2500,38.080000000000005,34.32,27.6
611,2500,39.48,36.120000000000005,24.4
612,2500,39.24,35.24,25.52
613,2500,38.24,36.08,25.679999999999996
614,2500,37.04,36.52,26.44
615,2500,37.88,36.720000000000006,25.4
616,2500,38.56,34.760000000000005,26.68
617,2500,39.2,35.6,25.2
618,2500,38.92,35.08,26.0
619,2500,38.56,36.32,25.119999999999997
620,2500,39.72,34.32,25.96
621,2500,39.24,35.199999999999996,25.56
622,2500,39.56,36.04,24.4
623,2500,39.0,36.120000000000005,24.88
624,2500,38.800000000000004,35.4,25.8
625,2500,37.88,35.839999999999996,26.279999999999998
626,2500,37.32,37.4,25.28
627,2500,38.04,35.120000000000005,26.840000000000003
628,2500,39.24,35.72,25.040000000000003
629,2500,37.88,36.44,25.679999999999996
630,2500,38.16,35.0,26.840000000000003
631,2500,39.08,34.8,26.119999999999997
632,2500,39.28,35.8,24.92
633,2500,38.12,37.2,24.68
634,2500,37.12,36.08,26.8
635,2500,39.56,33.92,26.52
636,2500,39.36,36.64,24.0
637,2500,37.32,37.2,25.480000000000004
638,2500,39.36,33.68,26.96
639,2500,39.839999999999996,34.8,25.36
640,2500,38.92,35.839999999999996,25.240000000000002
641,2500,37.68,36.84,25.480000000000004
642,2500,37.68,35.64,26.68
643,2500,38.64,34.96,26.400000000000002
644,2500,40.2,33.879999999999995,25.919999999999998
645,2500,39.72,35.72,24.560000000000002
646,2500,38.12,36.44,25.44
647,2500,38.6,35.6,25.8
648,2500,37.84,36.0,26.16
649,2500,37.08,36.32,26.6
650,2500,38.32,34.760000000000005,26.919999999999998
651,2500,40.96,33.52,25.52
652,2500,39.160000000000004,36.8,24.04
653,2500,37.28,37.28,25.44
654,2500,37.96,35.480000000000004,26.56
655,2500,39.160000000000004,34.8,26.040000000000003
656,2500,39.160000000000004,35.4,25.44
657,2500,38.080000000000005,37.08,24.84
658,2500,37.64,36.120000000000005,26.240000000000002
659,2500,38.0,35.68,26.32
660,2500,38.24,35.64,26.119999999999997
661,2500,38.16,35.839999999999996,26.0
662,2500,37.72,36.44,25.840000000000003
663,2500,37.84,35.36,26.8
664,2500,37.56,36.720000000000006,25.72
665,2500,38.84,34.72,26.44
666,2500,40.239999999999995,34.52,25.240000000000002
667,2500,37.56,37.56,24.88
668,2500,38.76,34.8,26.44
669,2500,39.44,35.199999999999996,25.36
670,2500,37.8,37.16,25.040000000000003
671,2500,37.12,36.52,26.36
672,2500,39.36,33.800000000000004,26.840000000000003
673,2500,40.12,35.0,24.88
674,2500,39.08,36.4,24.52
675,2500,39.28,35.32,25.4
676,2500,39.44,35.76,24.8
677,2500,38.64,35.64,25.72
678,2500,38.56,35.64,25.8
679,2500,37.56,37.04,25.4
680,2500,36.480000000000004,37.08,26.44
681,2500,37.8,34.72,27.48
682,2500,41.68,32.6,25.72
683,2500,40.8,35.52,23.68
684,2500,38.6,37.36,24.04
685,2500,37.32,37.4,25.28
686,2500,37.68,35.76,26.56
687,2500,37.76,35.76,26.479999999999997
688,2500,38.36,35.56,26.08
689,2500,39.0,35.32,25.679999999999996
690,2500,38.76,35.839999999999996,25.4
691,2500,38.4,36.36,25.240000000000002
692,2500,37.72,36.120000000000005,26.16
693,2500,39.08,34.8,26.119999999999997
